# Generated by scripts/import-romance-lexicons.py; do not edit.
# Language-routing membership only: Portuguese (Brazil + Portugal).
# Pinned wooorm/dictionaries commit: 8cfea406b505e4d7df52d5a19bce525df98c54ab.
# Sources: dictionaries/pt/index.dic, dictionaries/pt-PT/index.dic.
# Pronunciation is owned separately by the pinned MFA pronunciation TSV.
# word	community
tordo-menor-cantor	br
tordo-petinho	br
tordo-pisco	br
tordo-preto	br
tordo-ruivo	br
tordo-visgueiro	br
tordo-zorzal	br
tordonha	br
tordos-brancos	br
tordos-comuns	br
tordos-dos-remédios	br
tordos-franceses	br
tordos-marinhos	br
tordos-menores-cantadores	br
tordos-menores-cantores	br
tordos-petinhos	br
tordos-pisco	br
tordos-ruivos	br
tordos-visgueiros	br
tordos-zorzais	br
tordoveia	br
tordusca	br
tordílio	br
torecta	br
torectandra	br
torectes	br
toremifeno	br
torena	br
torenaço	br
torengo	br
torete	br
toreuma	br
toreumatografia	br
toreumatográfico	br
toreumatologia	br
toreumatológico	br
toreumatógrafo	br
toreumatólogo	br
toreuta	br
toreáceo	br
torga	pt
torga-ordinária	br
torgainha	br
torgal	br
torgalho	br
torgas-ordinárias	br
torgo	br
torgote	br
torgueiro	br
torguiano	br
torgão	br
tori	br
torianite	br
torianito	br
torianítico	br
toribismo	br
toricto	br
torictídeo	br
torilo	br
torimídeo	br
torina	br
toringina	br
toriobritolita	br
torioesquinita	br
toriparuense	br
toripristona	br
torique	br
toritama	br
toritama-pe	br
toritamense	br
torite	br
torito	br
torixoreuense	br
torixorino	br
torixoréu	br
torixoréu-mt	br
tormenta	pt
tormentar	br
tormentativo	br
tormenteio	br
tormentelho	br
tormentelo	br
tormentila	br
tormentilha	br
tormentina	br
tormentinhense	br
tormento	pt
tormentos	br
tormentoso	br+pt
tormentório	br+pt
torna	pt
torna-boda	br
torna-boi	br
torna-e-torna	br
torna-fio	br
torna-jeira	br
torna-torna	br
torna-tornarás	br
torna-vaca	br
torna-viagem	br
torna-voda	br
torna-volta	br
tornacense	br
tornada	pt
tornadiço	br
tornado	pt
tornadoiro	br
tornadouro	br
tornadura	br
tornar	br+pt
tornassol	br
tornassol-da-europa	br
tornassol-dos-franceses	br
tornassóis-da-europa	br
tornassóis-dos-franceses	br
tornate	br
tornatelina	br
tornatina	br
tornatinídeo	br
tornatídeo	br
torneado	pt
torneadura	br
tornear	br+pt
torneação	br
torneio	pt
torneios	br
torneira	pt
torneirense	br
torneiro	br
tornejar	br
tornejão	br
tornel	br
tornense	br
tornesol	br
tornessol	br
tornete	br
torneuma	br
torneutíneo	br
torneável	br
torniellita	br
tornil	br
tornilheiro	br
tornilho	br
tornino	br
torniquete	br+pt
torno	pt
torno-revólver	br
tornol	br
tornos	br
tornos-revólver	br
tornozeleira	br
tornozelo	br+pt
tornélia	br
tornês	br
toro	pt
torocana	br
torofo	br
torogumite	br
torogumito	br
toroidal	br
toroide	br
torom-torom	br
toromona	br
toronaico	br
toronar	br
toroneu	br
toronja	br
toronjal	br
toronjeira	br
toronto	br+pt
toropi	br
toropi-rs	br
toropiense	br
toropixi	br
toroquaense	br
tororoma	br
torortita	br
tororó	br
toros	br
toroso	br
torosteenstrupina	br
torotungstita	br
toroviro	br
torovírus	br
torpe	br+pt
torpecer	br+pt
torpedagem	br
torpedar	br+pt
torpedear	br
torpedeação	br
torpedeiro	br+pt
torpedeável	br
torpedinho	br
torpedinídeo	br
torpedo	pt
torpedo-automóvel	br
torpedos	br
torpedos-automóveis	br
torpedídeo	br
torpedínidas	br
torpente	br
torpeza	br+pt
torpidade	br
torpilhar	br
torpitude	br
torpor	br+pt
torporizar	br
torporoso	br
torpédico	br
torpédida	br
torquatela	br
torquatelídeo	br
torquato	br
torquato-severense	br
torquaz	br
torque	br
torquemadesco	br
torquimétrico	br
torquisco	br
torquês	br
torquímetro	br
torr	br
torrada	pt
torradeira	br+pt
torradela	br
torragem	br
torralhão	br+pt
torranense	br
torrantês	br
torrar	br+pt
torração	br
torre	pt
torre-branquense	br
torre-pedrense	br
torreame	br+pt
torreano	br
torrear	br+pt
torreense	br
torrefacto	br
torrefactor	br
torrefactura	br
torrefacção	br
torrefato	br
torrefator	br
torrefatura	br
torrefazer	br
torrefação	br+pt
torreira	br+pt
torrejano	br
torrejar	br
torrejão	br
torrela	br
torrelha	br
torrelite	br
torrencial	br+pt
torrencioso	br
torrens	br
torrense	br
torrensite	br
torrente	br+pt
torrentoso	br
torrentuoso	br
torrentícola	br
torreonense	br
torres	pt
torres-rs	br
torres-sc	br
torresmada	br
torresmice	br
torresmo	br+pt
torresão	br
torreta	br
torreyita	br
torrezinha	br
torrezão	br
torreão	br+pt
torriano	br
torricar	br
torricoroado	br
torriense	br+pt
torrificar	br+pt
torrificação	br
torrija	br
torrinha	br+pt
torrinha-sp	br
torrinheiro	br
torrinhense	br
torriqueiro	br
torriscar	br
torrista	br
torroa	br
torroada	br
torroeiro	br
torronense	br
torroso	br
torrável	br
torrão	br+pt
torrão-de-açúcar	pt
torrésia	br
torrígero	br
torsades	br
torsal	br
torsiógrafo	br
torsiômetro	br
torso	br+pt
torsor	br
torta	pt
torteira	br
tortela	br
tortelia	br
tortelos	br
tortense	br
torticeiro	br
torticolo	br
tortilha	br+pt
tortivanho	br
torto	br+pt
tortoinho	br
tortola	br
tortoles	br
tortolho	br
tortolia	br
tortolão	br
tortomela	br
tortoniano	br
tortor	br
tortosa	br
tortoz	br
tortrice	br
tortricode	br
tortricoideo	br
tortricídeo	br
tortuagem	br
tortual	br
tortudo	br
tortueiral	br
tortuejar	br
tortulheira	br
tortulho	br+pt
tortulho-da-terra	br
tortulho-vermelho	br
tortulhos-da-terra	br
tortulhos-vermelhos	br
tortuláceo	br
tortumelo	br
tortuno	br
tortuosidade	pt
tortuoso	br+pt
tortura	pt
torturante	pt
torturar	br+pt
torturário	br
torturável	br
tortveitite	br
tortão	br
tortão-besante	br
tortônico	br
tortões-besantes	br
toru	br
torularodina	br
torulina	br
toruloide	br
torulopsidose	br
torulose	br
toruloso	br
toruláceo	br
torulópsis	br
torumã	br
torunguenga	br
torutita	br
torvar	br+pt
torvate	br
torvação	br
torveitita	br
torvelim	br
torvelinhar	br
torvelinho	pt
torvelinhos	br
torvelino	br
torvento	br
torvidade	br
torvisco	br
torvos	br
torácico	br+pt
torânia	br
torão	br
torçado	br
torçal	br
torçalado	br
torçol	br
torção	br+pt
toré	br
torém	br
torênia	br
torêutico	br
toríbio	br
torítico	br
toró	br
toró-de-espinho	br
toró-preto	br
torós-de-espinho	br
torós-pretos	br
torônio	br
torúlea	br
tosactida	br
tosadeira	br
tosadura	br
tosar	br
toscana	pt
toscanejar	br
toscanite	br
toscanito	br
toscano	br+pt
toscar	br
tosco	pt
tosconear	br
toscos	br
tosela	br
tosga	br
tosguinha	br
tosifeno	br
tosila	br
tosilato	br
tosilcloramida	br
tosilático	br
tositumomabe	br
tosquedade	br
tosquenejar	br
tosquia	pt
tosquiadeira	br+pt
tosquiadela	br+pt
tosquiador	pt
tosquiadura	br+pt
tosquiar	br+pt
tosquidade	br
tosquiável	br
tossafista	br
tosse	pt
tossegar	br
tossegoso	br
tossegueira	br
tosseguento	br
tosseira	br
tossem	pt
tosses	pt
tossezinha	br+pt
tossi	pt
tossicar	br+pt
tossiculoso	br
tossidela	br+pt
tossido	pt
tossigar	br
tossigoso	br
tossila	br
tossimos	pt
tossiqueira	br
tossiquento	br+pt
tossir	br+pt
tossis	pt
tosso	br
tossícula	br
tosta	pt
tosta-mista	br+pt
tosta-olho	br
tostadeira	pt
tostadela	br+pt
tostadura	br+pt
tostar	br+pt
tostas-mistas	pt
toste	pt
tostegadíssimo	br
tostegar	br
tostegão	br
tostável	br
tostão	br+pt
tosufloxacino	br
tosulur	br
tosão	br
tosílico	br
total	br+pt
totalidade	pt
totalista	pt
totalitarismo	pt
totalitarístico	br
totalitário	br+pt
totalizador	pt
totalizar	br+pt
totalização	br
totalizável	br
totalux	br
totanga	br
totano	br
totanínea	br
totaquina	br
totelicário	br
totelimúndi	br
totem	br+pt
totemismo	br
totemizar	br
totemização	br
totemístico	br
totilimunde	br
totipalma	br
totipalmado	br
totipotencial	br
totipotente	br
totipotência	br
totipálmea	br
toto-parcial	br
toto-total	br
totobola	br+pt
totolite	br
totolito	br
totoloque	br
totoloto	br+pt
totonaca	br
totora	br
totumo	br
toturubá	br
totémico	pt
totêmico	br
totó	br
touarela	br
touaíte	br
touca	pt
touca-do-diabo	br
toucado	pt
toucador	pt
toucar	br+pt
toucas-do-diabo	br
touceira	br
touceiral	br
toucinhama	br
toucinharia	br
toucinheiro	br
toucinhento	br
toucinho	br+pt
toucinho-do-céu	br
toucinhos-do-céu	br
toucinhoso	br
toufão	br
tougue	br
touguinho	br
toulouse	pt
toupa	br
toupeira	pt
toupeirinho	br
toupeirismo	br
toupeiro	br
toupeirão	br
touqueiro	br
touqueixo	br
touquete	br
toura	pt
tourada	pt
toural	br+pt
touralho	br
tourar	br
touração	br
toureador	pt
toureanda	br
tourear	br+pt
toureação	br
tourega	br
toureio	pt
toureiro	br+pt
tourejar	br
tourejão	br
tourense	br
touriga-fina	br
touriga-foufeira	br
touriga-francesa	br
touriga-macha	br
touriga-nacional	br
tourigas-finas	br
tourigas-foufeiras	br
tourigas-francesas	br
tourigas-machas	br
tourigas-nacionais	br
tourigo	br
tourigão	br
tourigão-foufeiro	br
tourigões-foufeiros	br
touril	br
touringo	br
tourinha	br+pt
tourinhense	br
tourinho-mg	br
tourismo	br
tournefórcia	br
tournée	br+pt
touro	pt
touro-das-índias	br
touro-galego	br
touro-paul	br
touros	br
touros-das-índias	br
touros-galegos	br
touros-rn	br
tourrétia	br
tourunguenga	br
touruno	br
tourão	br
tourão-do-mato	br
tourão-fétido	br
tourôulia	br
tourões-do-mato	br
tourões-fétidos	br
touta	br
toutear	br
toutelo	br
toutinegra	br
toutinegra-de-barrete-preto	br
toutinegra-de-cabeça-preta	br
toutinegra-dos-valados	br
toutinegra-real	br
toutinegras-de-barrete-preto	br
toutinegras-de-cabeça-preta	br
toutinegras-dos-valados	br
toutinegras-reais	br
toutivanas	br
toutiçada	br
toutiço	br+pt
touçar	br
touços	br
tova	br
tovaca	br
tovacaçu	br
tovacuçu	br
tovacuçu-malhado	br
tovacuçus-malhados	br
tovariáceo	br
toviado	br
tovomita	br
tovomitópsis	br
továria	br
toxafeno	br
toxalbumina	br
toxalbuminose	br
toxalbuminósico	br
toxalbuminótico	br
toxalbumose	br
toxalbumósico	br
toxalbumótico	br
toxandro	br
toxanemia	br
toxanêmico	br
toxascáride	br
toxaspira	br
toxemia	br
toxi	br
toxi-infecção	br
toxia	br
toxibacterioterapia	br
toxibacterioterápico	br
toxicar	br
toxicemia	br
toxicida	br
toxicidade	br+pt
toxicina	br
toxicodendro	br
toxicodendrômico	br
toxicodependente	br+pt
toxicodependência	br+pt
toxicodermatite	br
toxicodermatose	br
toxicodermatítico	br
toxicodermatósico	br
toxicodermia	br
toxicodérmico	br
toxicoemia	br
toxicofagia	br
toxicofidia	br
toxicofilia	br
toxicofleia	br
toxicofobia	br
toxicofágico	br
toxicofídico	br
toxicofóbico	br
toxicografia	br
toxicográfico	br
toxicologia	br+pt
toxicológico	br
toxicomania	br+pt
toxicomaníaco	br
toxicometria	br
toxicométrico	br
toxicopata	br
toxicopatia	br
toxicopático	br
toxicoscórdio	br
toxicose	br+pt
toxicoterapia	br
toxicoterápico	br
toxicotraficante	br
toxicotráfico	br
toxicoêmico	br
toxicêmico	br
toxicófago	br
toxicófobo	br
toxicóforo	br
toxicógeno	br
toxicógrafo	br
toxicólogo	br
toxicópata	br
toxicótico	br
toxicômano	br
toxicômetro	br
toxidade	br+pt
toxidendro	br
toxidermia	br
toxidez	br
toxidérmico	br
toxiesterol	br
toxiferina	br
toxiferínico	br
toxifilia	br
toxifrenia	br
toxifílico	br
toxigenicidade	br
toxigenina	br
toxiglosso	br
toxiinfeccioso	br
toxina	br+pt
toxina-anatoxina	br
toxinas-anatoxinas	br
toxinemia	br
toxinfeccioso	br
toxinfecção	br
toxinicida	br
toxinicídio	br
toxinose	br
toxinoterapia	br
toxinoterápico	br
toxinêmico	br
toxipata	br
toxipatia	br
toxipeptona	br
toxipático	br
toxiquemia	br
toxiquêmico	br
toxisterol	br
toxiterapia	br
toxiterápico	br
toxituberculide	br
toxitubercúlide	br
toxoalexina	br
toxocalina	br
toxocampa	br
toxocarpo	br
toxocaríase	br
toxodonte	br
toxodontídeo	br
toxofilaxina	br
toxofilia	br
toxofilo	br
toxoflavina	br
toxoflavínico	br
toxofobia	br
toxofílico	br
toxofóbico	br
toxogenina	br
toxoglosso	br
toxoide	br
toxoide-antitoxoide	br
toxolecitina	br
toxolisina	br
toxolítico	br
toxomimese	br
toxomimético	br
toxona	br
toxoneura	br
toxopeptona	br
toxoplasma	br
toxoplasmose	br
toxoplasmídeo	br
toxoplasmósico	br
toxopneustes	br
toxoteuques	br
toxotídeo	br
toxuria	br
toxáscaris	br
toxêmico	br
toxífero	br
toxígeno	br
toxínico	br
toxípata	br
toxócara	br
toxócera	br
toxófobo	br
toxóforo	br
toxógum	br
toxólise	br
toxólito	br
toxóptero	br
toxórquis	br
toxótide	br
toxúria	br
toxúrico	br
toyota	br
toyotismo	br
toyotista	br
tozalinona	br
toárcico	br
toância	br
toça	br
toé	br
toí	br
tpa	br
tpc	pt
tpm	br
tr	br
trabal	br
trabalbada	br
trabalhadeira	br+pt
trabalhador	pt
trabalhador-eleitor	br
trabalhador-estudante	br
trabalhadora-eleitora	br
trabalhadora-estudante	br
trabalhadoras-eleitoras	br
trabalhadores-eleitores	br
trabalhar	br+pt
trabalheira	br+pt
trabalhiscar	br
trabalhismo	pt
trabalhista	pt
trabalho	pt
trabalhos	br
trabalhoso	br+pt
trabalhucar	br
trabalhável	br
trabalhão	br+pt
trabalhístico	br
trabante	br
trabeação	br
trabecos	br
trabeculado	br
trabecular	br
trabeculoplastia	br
trabeculoso	br
trabeculotomia	br
trabela	br
trabeleia	br
trabelhar	br
trabelhos	br
trabiate	br
trabiju	br
trabiju-sp	br
trabijuense	br
trabisósteno	br
traboeirada	br
trabola	br
trabota	br
traboxopina	br
trabucar	br
trabucos	br
trabul	br
trabulança	br
trabular	br
trabulos	br
trabuqueiro	br
trabuquete	br
trabuzana	br
trabuzanada	br
trabácolo	br
trabécula	br
tracajá	br
tracalhaz	br
tracalhice	br
tracambista	br
tracanaz	br
tracanaço	br
tracazolato	br
tracejar	br+pt
tracelete	br
tracense	br
trachomatis	br
tracicomido	br
tracilhado	br
tracilim	br
tracionar	br
tracista	br
traco	br
traco-búlgaro	br
traco-frígio	br
traco-grego	br
traco-ilírico	br
traco-ilírio	br
traco-macedônico	br
traco-macedônio	br
traco-romano	br
traco-turco	br
tracoide	br
tracolança	br
tracolejar	br
tracolejos	br
tracoma	br
tracomatologia	br
tracomatológico	br
tracomatoso	br
tracomedusa	br
traconita	br
traconuro	br
traconídeo	br
tractarianismo	br
tractariano	br
tractatriz	br
tractonite	br
tractotomia	br
tractotômico	br
tractricoide	br
tractrisoide	br
tractriz	br
tractroide	br
tractório	br
tracuaense	br
tracuateua	br
tracuateua-pa	br
tracuateuense	br
tracunhaenense	br
tracunhaém	br
tracunhaém-pe	br
tracupaense	br
tracuro	br
tracutinga	br
tracuxinga	br
tracuá	br
tracuã	br
tracônico	br
tradar	br
trade-unionismo	br
trade-unionístico	br
tradear	br
tradela	br
tradente	br
tradescancíea	br
tradescância	br
tradicional	br+pt
tradicionalidade	pt
tradicionalismo	pt
tradicionalista	pt
tradicionalizar	br
tradicionalístico	br
tradicionismo	br
tradicionário	br
tradicionístico	br
tradilha	br
tradinha	br
traditivo	br
tradição	br+pt
tradorsado	br
trados	br
traducianismo	br
traduciano	br
traducianístico	br
traducional	br
traducionismo	br
traducionístico	br
traduciônimo	br
traductologia	br
traductológico	br
traductólogo	br
tradumática	br
tradutologia	br
tradutológico	br
tradutor	br+pt
tradutor-lexicógrafo	br
tradutora-lexicógrafa	br
tradutoras-lexicógrafas	br
tradutores-lexicógrafos	br
tradutível	br
tradutólogo	br
tradutório	br
traduzideiro	br
traduzir	br+pt
traduzível	br
tradução	br+pt
trafaria	pt
trafarismo	br
trafegar	br
trafeguear	br
trafegueiro	br
trafegável	br
trafermina	br
traficagem	br
traficante	pt
traficante-viciado	br
traficantes-viciadas	br
traficantes-viciados	br
traficar	br+pt
traficável	br
traficância	br+pt
trafogueiro	br
trafolim	br
traforismo	br
trafulha	pt
trafulhar	br
trafulhice	br+pt
traga	pt
traga-balas	br
traga-malho	br
traga-moiros	br
traga-mouros	br
traga-sangue	br
tragacanto	br
tragada	pt
tragadeiro	br
tragadela	br
tragadoiro	br
tragadouro	br
tragais	pt
tragam	pt
tragamos	pt
tragano	br
traganto	br
tragar	br+pt
tragas	pt
tragaz	br
tragediar	br
tragedifarsa	br
tragediografia	br
tragediográfico	br
tragediógrafo	br
tragelafíneo	br
trager	br
tragiano	br
tragicomédia	pt
tragicómico	pt
traginar	br
trago	pt
trago-espinhoso	br
tragocutâneo	br
tragocéfala	br
tragofonia	br
tragofônico	br
tragopana	br
tragopógon	br
tragor	br
tragos	br
tragossomo	br
traguear	br
traguira	br
traguloide	br
tragulário	br
tragulídeo	br
traguá	br
tragável	br
tragédia	br+pt
tragélafo	br
tragócero	br
tragúlidas	br
traianapolitano	br
traianense	br
traicionar	br
traidor	pt
traidoria	br
traieira	br
trailer	br
trailers	br
trainar	br
traineira	br+pt
trainel	br
traipu	br
traipu-al	br
traipuense	br
trair	br+pt
trairaboia	br
trairamboia	br
trairense	br
trairi	br
trairi-ce	br
trairi-rn	br
trairiense	br
traironense	br
trairuçu	br
trairão-pa	br
traite	br
traituense	br
traiuçu	br
traiçoado	br
traiçoeiro	br+pt
traição	br
traição-pb	br
trajadura	br
trajanense	br
trajano	br
trajano-moralense	br
trajar	br+pt
traje	pt
trajeitado	br
trajeto	br+pt
trajetor	br+pt
trajetício	br
trajetória	br+pt
trajo	pt
trajos	br
traladar	br
traladação	br
tralalá	br
trale	br
tralense	br
tralhadela	br
tralhadoiro	br
tralhadouro	br
tralhar	br+pt
tralharona	br
tralhas-malhas	br
tralhoada	br
tralhoeira	br
tralhoto	br
tralhão	br
traliano	br
tralo	br
tralonida	br
trama	pt
tramadol	br
tramaga	br
tramagal	br
tramagueira	br
tramalhar	br
tramandaiense	br
tramandaí	br
tramandaí-rs	br
tramanzola	br
tramar	br+pt
tramazeira	br
tramazolina	br
tramação	br
tramba-las-águas	br
trambalazana	br
trambalear	br
trambalhar	br
trambecar	br
trambelho	br
trambicar	br
trambicheiro	br
trambiqueiro	br
trambleque	br
trambocalho	br
trambola	br
trambolhada	pt
trambolhar	br+pt
trambolhia	br
trambolho	pt
trambolhos	br
trambolhão	br+pt
trambuzana	br
tramela	pt
tramelar	br
tramelos	br
tramelão	br
tramembé	br
tramenho	br
trameter	br
traminha	br
tramista	br
tramitar	br
tramitação	br+pt
tramoeiro	br
tramoia	br+pt
tramoieiro	br
tramolhada	br
tramontano	br
tramontar	br
tramos	br
tramoso	br
tramosseríceo	br
tramouco	br
trampa	pt
trampalho	br
trampear	br
trampejar	br
trampesco	br
trampicalho	br
trampice	br
trampista	br
trampo	br
trampola	br
trampolim	br+pt
trampolinagem	br
trampolinar	br
trampolineiro	br
trampolinice	br
trampolinista	br
trampona	br
tramposear	br
tramposo	br+pt
trampão	br
tramuinha	br
tramático	br
tramável	br
tranar	br
tranca	pt
tranca-gira	br
tranca-mestra	br
tranca-rua	br
tranca-trilhos	br
trancada	pt
trancafiar	br
trancafiação	br
trancafilar	br
trancafiável	br
trancalhetas	br
trancalho	br
trancanaz	br
trancanholas	br
trancar	br+pt
trancazo	br
trancaço	br
trancação	br
trancelho	br
trancelim	br
tranchar	br
tranche	pt
tranchefilas	br
tranchã	br
trancinha	br
trancoeiro	br
trancos	br
trancosano	br
trancoseiro	br
trancosence	br
trancosense	br
trancoso	br+pt
trancosão	br
trancucho	br
trancudo	br
trancável	br
trancázio	br
trancão	br
trandolapril	br
trandolaprilate	br
tranexâmico	br
trangalhadanças	br
trangalho	br
trangalhona	br
trangalhão	br
trangalomango	br
trangana	br
tranganho	br
trangla	br
tranglomanglo	br
trango	br
trangola	br
trangolho	br
trangolomango	br
trangomango	br
trangulho	br
tranilaste	br
tranilcipromina	br
tranita	br
tranoco	br
tranposição	br
tranquear	br
tranqueação	br
tranqueirar	br
tranqueirense	br
tranquelejar	br
tranqueta	pt
tranquete	br
tranquia	br
tranquibernar	br
tranquiberneiro	br
tranquiberniar	br
tranquibernice	br
tranquibérnia	br
tranquilheiro	br
tranquilho	br
tranquilidade	pt
tranquilidita	br
tranquilino	br
tranquilizador	pt
tranquilizante	pt
tranquilizar	br+pt
tranquilização	br
tranquilizável	br
tranquilo	br+pt
tranquinar	br
tranquitana	br
tranquito	br
trans	br
transabdominal	br
transacetílase	br
transacional	br+pt
transacionar	pt
transacionista	br
transacto	br
transactor	br
transalpino	br+pt
transamericano	br
transaminante	br
transaminar	br
transaminase	br
transaminasemia	br
transaminasêmico	br
transaminável	br
transamínase	br
transandino	br
transanimado	br
transar	br
transariano	br
transarmônico	br
transatlântico	pt
transato	br+pt
transator	br+pt
transação	br+pt
transbaicaliano	br
transbordante	pt
transbordantemente	br
transbordar	pt
transbordo	pt
transbordável	br
transbrasiliano	br
transbrônquica	br
transcainida	br
transcapsidização	br
transcaucásia	pt
transcaucásio	br
transcelular	br
transcendental	br+pt
transcendentalidade	pt
transcendentalizar	br+pt
transcendentalização	br
transcendentalístico	br
transcendente	br+pt
transcendentismo	br
transcendentivo	br
transcendentístico	br
transcender	br+pt
transcendência	br+pt
transcensão	br
transceptor	br
transcervical	br
transcetor	br+pt
transcoladíssimo	br
transcomplementar	br
transcomunicação	br
transconduto	br
transcontinental	pt
transcorrente	br
transcorrer	pt
transcorrência	br
transcortina	br
transcraniano	br
transcrever	br+pt
transcricional	br
transcriptase	br
transcrito	pt
transcritor	br+pt
transcrição	br+pt
transcrítase	br
transcultural	br
transculturar	br
transculturação	br
transculturável	br
transcurral	br
transcursos	br
transcursão	br
transcurvo	br
transcáucaso	br
transcístico	br
transdisciplinaridade	br
transducente	br
transduodenal	br
transdutor	br+pt
transdutível	br
transduzente	br
transduzir	br
transduzível	br
transdução	br
transdérmico	br
transe	pt
transeccionar	br
transecionar	br
transecular	br
transecção	br
transeptal	br
transepto	br
transequatoriano	br
transerrano	br
transesterificado	br
transesterificador	br
transesterificante	br
transesterificar	br
transesterificável	br
transeunte	br+pt
transexuado	br
transexual	br+pt
transexualizar	br
transexualístico	br
transeção	br
transfectar	br
transfecção	br
transfegar	br
transferase	br
transferencial	br
transferente	br
transferidor	pt
transferir	br+pt
transferência	br+pt
transferínico	br
transferível	br
transfigurador	pt
transfigurar	pt
transfinalizadíssimo	br
transfinito	br
transfinitudinal	br
transfixão	br
transfluente	br
transfobia	br
transfolado	br
transfonar	br
transforar	br
transforação	br
transformacional	pt
transformacionalístico	br
transformada	pt
transformador	pt
transformante	pt
